Line Segment Data	12800 items	feet
91-11	Y-Z	40	20	0	0	0	0
92-11	Y-Z	40	20	0	0	0	0
93-11	Y-Z	40	20	0	0	0	0
94-11	Y-Z	40	20	0	0	0	0
95-11	Y-Z	40	20	0	0	0	0
96-11	Y-Z	40	20	0	0	0	0
97-11	Y-Z	40	20	0	0	0	0
98-11	Y-Z	40	20	0	0	0	0
99-11	Y-Z	40	20	0	0	0	0
100-11	Y-Z	40	20	0	0	0	0
1-12	Y-PQ	0	0	20	10	0	0
2-12	Y-PQ	0	0	20	10	0	0
3-12	Y-PQ	0	0	20	10	0	0
4-12	Y-PQ	0	0	20	10	0	0
5-12	Y-PQ	0	0	20	10	0	0
6-12	Y-PQ	0	0	20	10	0	0
7-12	Y-PQ	0	0	20	10	0	0
8-12	Y-PQ	0	0	20	10	0	0
9-12	Y-PQ	0	0	20	10	0	0
10-12	Y-PQ	0	0	20	10	0	0
11-12	Y-PQ	0	0	20	10	0	0
12-12	Y-PQ	0	0	20	10	0	0
13-12	Y-PQ	0	0	20	10	0	0
14-12	Y-PQ	0	0	20	10	0	0
15-12	Y-PQ	0	0	20	10	0	0
16-12	Y-PQ	0	0	20	10	0	0
17-12	Y-PQ	0	0	20	10	0	0
18-12	Y-PQ	0	0	20	10	0	0
19-12	Y-PQ	0	0	20	10	0	0
20-12	Y-PQ	0	0	20	10	0	0
21-12	Y-PQ	0	0	20	10	0	0
22-12	Y-PQ	0	0	20	10	0	0
23-12	Y-PQ	0	0	20	10	0	0
24-12	Y-PQ	0	0	20	10	0	0
25-12	Y-PQ	0	0	20	10	0	0
26-12	Y-PQ	0	0	20	10	0	0
27-12	Y-PQ	0	0	20	10	0	0
28-12	Y-PQ	0	0	20	10	0	0
29-12	Y-PQ	0	0	20	10	0	0
30-12	Y-PQ	0	0	20	10	0	0
31-12	Y-PQ	0	0	20	10	0	0
32-12	Y-PQ	0	0	20	10	0	0
33-12	Y-PQ	0	0	20	10	0	0
34-12	Y-PQ	0	0	20	10	0	0
35-12	Y-PQ	0	0	20	10	0	0
36-12	Y-PQ	0	0	20	10	0	0
37-12	Y-PQ	0	0	20	10	0	0
38-12	Y-PQ	0	0	20	10	0	0
39-12	Y-PQ	0	0	20	10	0	0
40-12	Y-PQ	0	0	20	10	0	0
41-12	Y-PQ	0	0	20	10	0	0
42-12	Y-PQ	0	0	20	10	0	0
43-12	Y-PQ	0	0	20	10	0	0
44-12	Y-PQ	0	0	20	10	0	0
45-12	Y-PQ	0	0	20	10	0	0
46-12	Y-PQ	0	0	20	10	0	0
47-12	Y-PQ	0	0	20	10	0	0
48-12	Y-PQ	0	0	20	10	0	0
49-12	Y-PQ	0	0	20	10	0	0
50-12	Y-PQ	0	0	20	10	0	0
51-12	Y-PQ	0	0	20	10	0	0
52-12	Y-PQ	0	0	20	10	0	0
53-12	Y-PQ	0	0	20	10	0	0
54-12	Y-PQ	0	0	20	10	0	0
55-12	Y-PQ	0	0	20	10	0	0
56-12	Y-PQ	0	0	20	10	0	0
57-12	Y-PQ	0	0	20	10	0	0
58-12	Y-PQ	0	0	20	10	0	0
59-12	Y-PQ	0	0	20	10	0	0
60-12	Y-PQ	0	0	20	10	0	0
61-12	Y-PQ	0	0	20	10	0	0
62-12	Y-PQ	0	0	20	10	0	0
63-12	Y-PQ	0	0	20	10	0	0
64-12	Y-PQ	0	0	20	10	0	0
65-12	Y-PQ	0	0	20	10	0	0
66-12	Y-PQ	0	0	20	10	0	0
67-12	Y-PQ	0	0	20	10	0	0
68-12	Y-PQ	0	0	20	10	0	0
69-12	Y-PQ	0	0	20	10	0	0
70-12	Y-PQ	0	0	20	10	0	0
71-12	Y-PQ	0	0	20	10	0	0
72-12	Y-PQ	0	0	20	10	0	0
73-12	Y-PQ	0	0	20	10	0	0
74-12	Y-PQ	0	0	20	10	0	0
75-12	Y-PQ	0	0	20	10	0	0
76-12	Y-PQ	0	0	20	10	0	0
77-12	Y-PQ	0	0	20	10	0	0
78-12	Y-PQ	0	0	20	10	0	0
79-12	Y-PQ	0	0	20	10	0	0
80-12	Y-PQ	0	0	20	10	0	0
81-12	Y-PQ	0	0	20	10	0	0
82-12	Y-PQ	0	0	20	10	0	0
83-12	Y-PQ	0	0	20	10	0	0
84-12	Y-PQ	0	0	20	10	0	0
85-12	Y-PQ	0	0	20	10	0	0
86-12	Y-PQ	0	0	20	10	0	0
87-12	Y-PQ	0	0	20	10	0	0
88-12	Y-PQ	0	0	20	10	0	0
89-12	Y-PQ	0	0	20	10	0	0
90-12	Y-PQ	0	0	20	10	0	0
91-12	Y-PQ	0	0	20	10	0	0
92-12	Y-PQ	0	0	20	10	0	0
93-12	Y-PQ	0	0	20	10	0	0
94-12	Y-PQ	0	0	20	10	0	0
95-12	Y-PQ	0	0	20	10	0	0
96-12	Y-PQ	0	0	20	10	0	0
97-12	Y-PQ	0	0	20	10	0	0
98-12	Y-PQ	0	0	20	10	0	0
99-12	Y-PQ	0	0	20	10	0	0
100-12	Y-PQ	0	0	20	10	0	0
1-16	Y-PQ	0	0	0	0	40	20
2-16	Y-PQ	0	0	0	0	40	20
3-16	Y-PQ	0	0	0	0	40	20
4-16	Y-PQ	0	0	0	0	40	20
5-16	Y-PQ	0	0	0	0	40	20
6-16	Y-PQ	0	0	0	0	40	20
7-16	Y-PQ	0	0	0	0	40	20
8-16	Y-PQ	0	0	0	0	40	20
9-16	Y-PQ	0	0	0	0	40	20
10-16	Y-PQ	0	0	0	0	40	20
11-16	Y-PQ	0	0	0	0	40	20
12-16	Y-PQ	0	0	0	0	40	20
13-16	Y-PQ	0	0	0	0	40	20
14-16	Y-PQ	0	0	0	0	40	20
15-16	Y-PQ	0	0	0	0	40	20
16-16	Y-PQ	0	0	0	0	40	20
17-16	Y-PQ	0	0	0	0	40	20
18-16	Y-PQ	0	0	0	0	40	20
19-16	Y-PQ	0	0	0	0	40	20
20-16	Y-PQ	0	0	0	0	40	20
21-16	Y-PQ	0	0	0	0	40	20
22-16	Y-PQ	0	0	0	0	40	20
23-16	Y-PQ	0	0	0	0	40	20
24-16	Y-PQ	0	0	0	0	40	20
25-16	Y-PQ	0	0	0	0	40	20
26-16	Y-PQ	0	0	0	0	40	20
27-16	Y-PQ	0	0	0	0	40	20
28-16	Y-PQ	0	0	0	0	40	20
29-16	Y-PQ	0	0	0	0	40	20
30-16	Y-PQ	0	0	0	0	40	20
31-16	Y-PQ	0	0	0	0	40	20
32-16	Y-PQ	0	0	0	0	40	20
33-16	Y-PQ	0	0	0	0	40	20
34-16	Y-PQ	0	0	0	0	40	20
35-16	Y-PQ	0	0	0	0	40	20
36-16	Y-PQ	0	0	0	0	40	20
37-16	Y-PQ	0	0	0	0	40	20
38-16	Y-PQ	0	0	0	0	40	20
39-16	Y-PQ	0	0	0	0	40	20
40-16	Y-PQ	0	0	0	0	40	20
41-16	Y-PQ	0	0	0	0	40	20
42-16	Y-PQ	0	0	0	0	40	20
43-16	Y-PQ	0	0	0	0	40	20
44-16	Y-PQ	0	0	0	0	40	20
45-16	Y-PQ	0	0	0	0	40	20
46-16	Y-PQ	0	0	0	0	40	20
47-16	Y-PQ	0	0	0	0	40	20
48-16	Y-PQ	0	0	0	0	40	20
49-16	Y-PQ	0	0	0	0	40	20
50-16	Y-PQ	0	0	0	0	40	20
51-16	Y-PQ	0	0	0	0	40	20
52-16	Y-PQ	0	0	0	0	40	20
53-16	Y-PQ	0	0	0	0	40	20
54-16	Y-PQ	0	0	0	0	40	20
55-16	Y-PQ	0	0	0	0	40	20
56-16	Y-PQ	0	0	0	0	40	20
57-16	Y-PQ	0	0	0	0	40	20
58-16	Y-PQ	0	0	0	0	40	20
59-16	Y-PQ	0	0	0	0	40	20
60-16	Y-PQ	0	0	0	0	40	20
61-16	Y-PQ	0	0	0	0	40	20
62-16	Y-PQ	0	0	0	0	40	20
63-16	Y-PQ	0	0	0	0	40	20
64-16	Y-PQ	0	0	0	0	40	20
65-16	Y-PQ	0	0	0	0	40	20
66-16	Y-PQ	0	0	0	0	40	20
67-16	Y-PQ	0	0	0	0	40	20
68-16	Y-PQ	0	0	0	0	40	20
69-16	Y-PQ	0	0	0	0	40	20
70-16	Y-PQ	0	0	0	0	40	20
71-16	Y-PQ	0	0	0	0	40	20
72-16	Y-PQ	0	0	0	0	40	20
73-16	Y-PQ	0	0	0	0	40	20
74-16	Y-PQ	0	0	0	0	40	20
75-16	Y-PQ	0	0	0	0	40	20
76-16	Y-PQ	0	0	0	0	40	20
77-16	Y-PQ	0	0	0	0	40	20
78-16	Y-PQ	0	0	0	0	40	20
79-16	Y-PQ	0	0	0	0	40	20
80-16	Y-PQ	0	0	0	0	40	20
81-16	Y-PQ	0	0	0	0	40	20
82-16	Y-PQ	0	0	0	0	40	20
83-16	Y-PQ	0	0	0	0	40	20
84-16	Y-PQ	0	0	0	0	40	20
85-16	Y-PQ	0	0	0	0	40	20
86-16	Y-PQ	0	0	0	0	40	20
87-16	Y-PQ	0	0	0	0	40	20
88-16	Y-PQ	0	0	0	0	40	20
89-16	Y-PQ	0	0	0	0	40	20
90-16	Y-PQ	0	0	0	0	40	20
91-16	Y-PQ	0	0	0	0	40	20
92-16	Y-PQ	0	0	0	0	40	20
93-16	Y-PQ	0	0	0	0	40	20
94-16	Y-PQ	0	0	0	0	40	20
95-16	Y-PQ	0	0	0	0	40	20
96-16	Y-PQ	0	0	0	0	40	20
97-16	Y-PQ	0	0	0	0	40	20
98-16	Y-PQ	0	0	0	0	40	20
99-16	Y-PQ	0	0	0	0	40	20
100-16	Y-PQ	0	0	0	0	40	20
1-17	Y-PQ	0	0	0	0	20	10
2-17	Y-PQ	0	0	0	0	20	10
3-17	Y-PQ	0	0	0	0	20	10
4-17	Y-PQ	0	0	0	0	20	10
5-17	Y-PQ	0	0	0	0	20	10
6-17	Y-PQ	0	0	0	0	20	10
7-17	Y-PQ	0	0	0	0	20	10
8-17	Y-PQ	0	0	0	0	20	10
9-17	Y-PQ	0	0	0	0	20	10
10-17	Y-PQ	0	0	0	0	20	10
11-17	Y-PQ	0	0	0	0	20	10
12-17	Y-PQ	0	0	0	0	20	10
13-17	Y-PQ	0	0	0	0	20	10
14-17	Y-PQ	0	0	0	0	20	10
15-17	Y-PQ	0	0	0	0	20	10
16-17	Y-PQ	0	0	0	0	20	10
17-17	Y-PQ	0	0	0	0	20	10
18-17	Y-PQ	0	0	0	0	20	10
19-17	Y-PQ	0	0	0	0	20	10
20-17	Y-PQ	0	0	0	0	20	10
21-17	Y-PQ	0	0	0	0	20	10
22-17	Y-PQ	0	0	0	0	20	10
23-17	Y-PQ	0	0	0	0	20	10
24-17	Y-PQ	0	0	0	0	20	10
25-17	Y-PQ	0	0	0	0	20	10
26-17	Y-PQ	0	0	0	0	20	10
27-17	Y-PQ	0	0	0	0	20	10
28-17	Y-PQ	0	0	0	0	20	10
29-17	Y-PQ	0	0	0	0	20	10
30-17	Y-PQ	0	0	0	0	20	10
31-17	Y-PQ	0	0	0	0	20	10
32-17	Y-PQ	0	0	0	0	20	10
33-17	Y-PQ	0	0	0	0	20	10
34-17	Y-PQ	0	0	0	0	20	10
35-17	Y-PQ	0	0	0	0	20	10
36-17	Y-PQ	0	0	0	0	20	10
37-17	Y-PQ	0	0	0	0	20	10
38-17	Y-PQ	0	0	0	0	20	10
39-17	Y-PQ	0	0	0	0	20	10
40-17	Y-PQ	0	0	0	0	20	10
41-17	Y-PQ	0	0	0	0	20	10
42-17	Y-PQ	0	0	0	0	20	10
43-17	Y-PQ	0	0	0	0	20	10
44-17	Y-PQ	0	0	0	0	20	10
45-17	Y-PQ	0	0	0	0	20	10
46-17	Y-PQ	0	0	0	0	20	10
47-17	Y-PQ	0	0	0	0	20	10
48-17	Y-PQ	0	0	0	0	20	10
49-17	Y-PQ	0	0	0	0	20	10
50-17	Y-PQ	0	0	0	0	20	10
51-17	Y-PQ	0	0	0	0	20	10
52-17	Y-PQ	0	0	0	0	20	10
53-17	Y-PQ	0	0	0	0	20	10
54-17	Y-PQ	0	0	0	0	20	10
55-17	Y-PQ	0	0	0	0	20	10
56-17	Y-PQ	0	0	0	0	20	10
57-17	Y-PQ	0	0	0	0	20	10
58-17	Y-PQ	0	0	0	0	20	10
59-17	Y-PQ	0	0	0	0	20	10
60-17	Y-PQ	0	0	0	0	20	10
61-17	Y-PQ	0	0	0	0	20	10
62-17	Y-PQ	0	0	0	0	20	10
63-17	Y-PQ	0	0	0	0	20	10
64-17	Y-PQ	0	0	0	0	20	10
65-17	Y-PQ	0	0	0	0	20	10
66-17	Y-PQ	0	0	0	0	20	10
67-17	Y-PQ	0	0	0	0	20	10
68-17	Y-PQ	0	0	0	0	20	10
69-17	Y-PQ	0	0	0	0	20	10
70-17	Y-PQ	0	0	0	0	20	10
71-17	Y-PQ	0	0	0	0	20	10
72-17	Y-PQ	0	0	0	0	20	10
73-17	Y-PQ	0	0	0	0	20	10
74-17	Y-PQ	0	0	0	0	20	10
75-17	Y-PQ	0	0	0	0	20	10
76-17	Y-PQ	0	0	0	0	20	10
77-17	Y-PQ	0	0	0	0	20	10
78-17	Y-PQ	0	0	0	0	20	10
79-17	Y-PQ	0	0	0	0	20	10
80-17	Y-PQ	0	0	0	0	20	10
81-17	Y-PQ	0	0	0	0	20	10
82-17	Y-PQ	0	0	0	0	20	10
83-17	Y-PQ	0	0	0	0	20	10
84-17	Y-PQ	0	0	0	0	20	10
85-17	Y-PQ	0	0	0	0	20	10
86-17	Y-PQ	0	0	0	0	20	10
87-17	Y-PQ	0	0	0	0	20	10
88-17	Y-PQ	0	0	0	0	20	10
89-17	Y-PQ	0	0	0	0	20	10
90-17	Y-PQ	0	0	0	0	20	10
91-17	Y-PQ	0	0	0	0	20	10
92-17	Y-PQ	0	0	0	0	20	10
93-17	Y-PQ	0	0	0	0	20	10
94-17	Y-PQ	0	0	0	0	20	10
95-17	Y-PQ	0	0	0	0	20	10
96-17	Y-PQ	0	0	0	0	20	10
97-17	Y-PQ	0	0	0	0	20	10
98-17	Y-PQ	0	0	0	0	20	10
99-17	Y-PQ	0	0	0	0	20	10
100-17	Y-PQ	0	0	0	0	20	10
1-19	Y-PQ	40	20	0	0	0	0
2-19	Y-PQ	40	20	0	0	0	0
3-19	Y-PQ	40	20	0	0	0	0
4-19	Y-PQ	40	20	0	0	0	0
5-19	Y-PQ	40	20	0	0	0	0
6-19	Y-PQ	40	20	0	0	0	0
7-19	Y-PQ	40	20	0	0	0	0
8-19	Y-PQ	40	20	0	0	0	0
9-19	Y-PQ	40	20	0	0	0	0
10-19	Y-PQ	40	20	0	0	0	0
11-19	Y-PQ	40	20	0	0	0	0
12-19	Y-PQ	40	20	0	0	0	0
13-19	Y-PQ	40	20	0	0	0	0
14-19	Y-PQ	40	20	0	0	0	0
15-19	Y-PQ	40	20	0	0	0	0
16-19	Y-PQ	40	20	0	0	0	0
17-19	Y-PQ	40	20	0	0	0	0
18-19	Y-PQ	40	20	0	0	0	0
19-19	Y-PQ	40	20	0	0	0	0
20-19	Y-PQ	40	20	0	0	0	0
21-19	Y-PQ	40	20	0	0	0	0
22-19	Y-PQ	40	20	0	0	0	0
23-19	Y-PQ	40	20	0	0	0	0
24-19	Y-PQ	40	20	0	0	0	0
25-19	Y-PQ	40	20	0	0	0	0
26-19	Y-PQ	40	20	0	0	0	0
27-19	Y-PQ	40	20	0	0	0	0
28-19	Y-PQ	40	20	0	0	0	0
29-19	Y-PQ	40	20	0	0	0	0
30-19	Y-PQ	40	20	0	0	0	0
31-19	Y-PQ	40	20	0	0	0	0
32-19	Y-PQ	40	20	0	0	0	0
33-19	Y-PQ	40	20	0	0	0	0
34-19	Y-PQ	40	20	0	0	0	0
35-19	Y-PQ	40	20	0	0	0	0
36-19	Y-PQ	40	20	0	0	0	0
37-19	Y-PQ	40	20	0	0	0	0
38-19	Y-PQ	40	20	0	0	0	0
39-19	Y-PQ	40	20	0	0	0	0
40-19	Y-PQ	40	20	0	0	0	0
41-19	Y-PQ	40	20	0	0	0	0
42-19	Y-PQ	40	20	0	0	0	0
43-19	Y-PQ	40	20	0	0	0	0
44-19	Y-PQ	40	20	0	0	0	0
45-19	Y-PQ	40	20	0	0	0	0
46-19	Y-PQ	40	20	0	0	0	0
47-19	Y-PQ	40	20	0	0	0	0
48-19	Y-PQ	40	20	0	0	0	0
49-19	Y-PQ	40	20	0	0	0	0
50-19	Y-PQ	40	20	0	0	0	0
51-19	Y-PQ	40	20	0	0	0	0
52-19	Y-PQ	40	20	0	0	0	0
53-19	Y-PQ	40	20	0	0	0	0
54-19	Y-PQ	40	20	0	0	0	0
55-19	Y-PQ	40	20	0	0	0	0
56-19	Y-PQ	40	20	0	0	0	0
57-19	Y-PQ	40	20	0	0	0	0
58-19	Y-PQ	40	20	0	0	0	0
59-19	Y-PQ	40	20	0	0	0	0
60-19	Y-PQ	40	20	0	0	0	0
61-19	Y-PQ	40	20	0	0	0	0
62-19	Y-PQ	40	20	0	0	0	0
63-19	Y-PQ	40	20	0	0	0	0
64-19	Y-PQ	40	20	0	0	0	0
65-19	Y-PQ	40	20	0	0	0	0
66-19	Y-PQ	40	20	0	0	0	0
67-19	Y-PQ	40	20	0	0	0	0
68-19	Y-PQ	40	20	0	0	0	0
69-19	Y-PQ	40	20	0	0	0	0
70-19	Y-PQ	40	20	0	0	0	0
71-19	Y-PQ	40	20	0	0	0	0
72-19	Y-PQ	40	20	0	0	0	0
73-19	Y-PQ	40	20	0	0	0	0
74-19	Y-PQ	40	20	0	0	0	0
75-19	Y-PQ	40	20	0	0	0	0
76-19	Y-PQ	40	20	0	0	0	0
77-19	Y-PQ	40	20	0	0	0	0
78-19	Y-PQ	40	20	0	0	0	0
79-19	Y-PQ	40	20	0	0	0	0
80-19	Y-PQ	40	20	0	0	0	0
81-19	Y-PQ	40	20	0	0	0	0
82-19	Y-PQ	40	20	0	0	0	0
83-19	Y-PQ	40	20	0	0	0	0
84-19	Y-PQ	40	20	0	0	0	0
85-19	Y-PQ	40	20	0	0	0	0
86-19	Y-PQ	40	20	0	0	0	0
87-19	Y-PQ	40	20	0	0	0	0
88-19	Y-PQ	40	20	0	0	0	0
89-19	Y-PQ	40	20	0	0	0	0
90-19	Y-PQ	40	20	0	0	0	0
91-19	Y-PQ	40	20	0	0	0	0
92-19	Y-PQ	40	20	0	0	0	0
93-19	Y-PQ	40	20	0	0	0	0
94-19	Y-PQ	40	20	0	0	0	0
95-19	Y-PQ	40	20	0	0	0	0
96-19	Y-PQ	40	20	0	0	0	0
97-19	Y-PQ	40	20	0	0	0	0
98-19	Y-PQ	40	20	0	0	0	0
99-19	Y-PQ	40	20	0	0	0	0
100-19	Y-PQ	40	20	0	0	0	0
1-20	Y-I	40	20	0	0	0	0
2-20	Y-I	40	20	0	0	0	0
3-20	Y-I	40	20	0	0	0	0
4-20	Y-I	40	20	0	0	0	0
5-20	Y-I	40	20	0	0	0	0
6-20	Y-I	40	20	0	0	0	0
7-20	Y-I	40	20	0	0	0	0
8-20	Y-I	40	20	0	0	0	0
9-20	Y-I	40	20	0	0	0	0
10-20	Y-I	40	20	0	0	0	0
11-20	Y-I	40	20	0	0	0	0
12-20	Y-I	40	20	0	0	0	0
13-20	Y-I	40	20	0	0	0	0
14-20	Y-I	40	20	0	0	0	0
15-20	Y-I	40	20	0	0	0	0
16-20	Y-I	40	20	0	0	0	0
17-20	Y-I	40	20	0	0	0	0
18-20	Y-I	40	20	0	0	0	0
19-20	Y-I	40	20	0	0	0	0
20-20	Y-I	40	20	0	0	0	0
21-20	Y-I	40	20	0	0	0	0
22-20	Y-I	40	20	0	0	0	0
23-20	Y-I	40	20	0	0	0	0
24-20	Y-I	40	20	0	0	0	0
25-20	Y-I	40	20	0	0	0	0
26-20	Y-I	40	20	0	0	0	0
27-20	Y-I	40	20	0	0	0	0
28-20	Y-I	40	20	0	0	0	0
29-20	Y-I	40	20	0	0	0	0
30-20	Y-I	40	20	0	0	0	0
31-20	Y-I	40	20	0	0	0	0
32-20	Y-I	40	20	0	0	0	0
33-20	Y-I	40	20	0	0	0	0
34-20	Y-I	40	20	0	0	0	0
35-20	Y-I	40	20	0	0	0	0
36-20	Y-I	40	20	0	0	0	0
37-20	Y-I	40	20	0	0	0	0
38-20	Y-I	40	20	0	0	0	0
39-20	Y-I	40	20	0	0	0	0
40-20	Y-I	40	20	0	0	0	0
41-20	Y-I	40	20	0	0	0	0
42-20	Y-I	40	20	0	0	0	0
43-20	Y-I	40	20	0	0	0	0
44-20	Y-I	40	20	0	0	0	0
45-20	Y-I	40	20	0	0	0	0
46-20	Y-I	40	20	0	0	0	0
47-20	Y-I	40	20	0	0	0	0
48-20	Y-I	40	20	0	0	0	0
49-20	Y-I	40	20	0	0	0	0
50-20	Y-I	40	20	0	0	0	0
51-20	Y-I	40	20	0	0	0	0
52-20	Y-I	40	20	0	0	0	0
53-20	Y-I	40	20	0	0	0	0
54-20	Y-I	40	20	0	0	0	0
55-20	Y-I	40	20	0	0	0	0
56-20	Y-I	40	20	0	0	0	0
57-20	Y-I	40	20	0	0	0	0
58-20	Y-I	40	20	0	0	0	0
59-20	Y-I	40	20	0	0	0	0
60-20	Y-I	40	20	0	0	0	0
61-20	Y-I	40	20	0	0	0	0
62-20	Y-I	40	20	0	0	0	0
63-20	Y-I	40	20	0	0	0	0
64-20	Y-I	40	20	0	0	0	0
65-20	Y-I	40	20	0	0	0	0
66-20	Y-I	40	20	0	0	0	0
67-20	Y-I	40	20	0	0	0	0
68-20	Y-I	40	20	0	0	0	0
69-20	Y-I	40	20	0	0	0	0
70-20	Y-I	40	20	0	0	0	0
71-20	Y-I	40	20	0	0	0	0
72-20	Y-I	40	20	0	0	0	0
73-20	Y-I	40	20	0	0	0	0
74-20	Y-I	40	20	0	0	0	0
75-20	Y-I	40	20	0	0	0	0
76-20	Y-I	40	20	0	0	0	0
77-20	Y-I	40	20	0	0	0	0
78-20	Y-I	40	20	0	0	0	0
79-20	Y-I	40	20	0	0	0	0
80-20	Y-I	40	20	0	0	0	0
81-20	Y-I	40	20	0	0	0	0
82-20	Y-I	40	20	0	0	0	0
83-20	Y-I	40	20	0	0	0	0
84-20	Y-I	40	20	0	0	0	0
85-20	Y-I	40	20	0	0	0	0
86-20	Y-I	40	20	0	0	0	0
87-20	Y-I	40	20	0	0	0	0
88-20	Y-I	40	20	0	0	0	0
89-20	Y-I	40	20	0	0	0	0
90-20	Y-I	40	20	0	0	0	0
91-20	Y-I	40	20	0	0	0	0
92-20	Y-I	40	20	0	0	0	0
93-20	Y-I	40	20	0	0	0	0
94-20	Y-I	40	20	0	0	0	0
95-20	Y-I	40	20	0	0	0	0
96-20	Y-I	40	20	0	0	0	0
97-20	Y-I	40	20	0	0	0	0
98-20	Y-I	40	20	0	0	0	0
99-20	Y-I	40	20	0	0	0	0
100-20	Y-I	40	20	0	0	0	0
1-22	Y-Z	0	0	40	20	0	0
2-22	Y-Z	0	0	40	20	0	0
3-22	Y-Z	0	0	40	20	0	0
4-22	Y-Z	0	0	40	20	0	0
5-22	Y-Z	0	0	40	20	0	0
6-22	Y-Z	0	0	40	20	0	0
7-22	Y-Z	0	0	40	20	0	0
8-22	Y-Z	0	0	40	20	0	0
9-22	Y-Z	0	0	40	20	0	0
10-22	Y-Z	0	0	40	20	0	0
11-22	Y-Z	0	0	40	20	0	0
12-22	Y-Z	0	0	40	20	0	0
13-22	Y-Z	0	0	40	20	0	0
14-22	Y-Z	0	0	40	20	0	0
15-22	Y-Z	0	0	40	20	0	0
16-22	Y-Z	0	0	40	20	0	0
17-22	Y-Z	0	0	40	20	0	0
18-22	Y-Z	0	0	40	20	0	0
19-22	Y-Z	0	0	40	20	0	0
20-22	Y-Z	0	0	40	20	0	0
21-22	Y-Z	0	0	40	20	0	0
22-22	Y-Z	0	0	40	20	0	0
23-22	Y-Z	0	0	40	20	0	0
24-22	Y-Z	0	0	40	20	0	0
25-22	Y-Z	0	0	40	20	0	0
26-22	Y-Z	0	0	40	20	0	0
27-22	Y-Z	0	0	40	20	0	0
28-22	Y-Z	0	0	40	20	0	0
29-22	Y-Z	0	0	40	20	0	0
30-22	Y-Z	0	0	40	20	0	0
31-22	Y-Z	0	0	40	20	0	0
32-22	Y-Z	0	0	40	20	0	0
33-22	Y-Z	0	0	40	20	0	0
34-22	Y-Z	0	0	40	20	0	0
35-22	Y-Z	0	0	40	20	0	0
36-22	Y-Z	0	0	40	20	0	0
37-22	Y-Z	0	0	40	20	0	0
38-22	Y-Z	0	0	40	20	0	0
39-22	Y-Z	0	0	40	20	0	0
40-22	Y-Z	0	0	40	20	0	0
41-22	Y-Z	0	0	40	20	0	0
42-22	Y-Z	0	0	40	20	0	0
43-22	Y-Z	0	0	40	20	0	0
44-22	Y-Z	0	0	40	20	0	0
45-22	Y-Z	0	0	40	20	0	0
46-22	Y-Z	0	0	40	20	0	0
47-22	Y-Z	0	0	40	20	0	0
48-22	Y-Z	0	0	40	20	0	0
49-22	Y-Z	0	0	40	20	0	0
50-22	Y-Z	0	0	40	20	0	0
51-22	Y-Z	0	0	40	20	0	0
52-22	Y-Z	0	0	40	20	0	0
53-22	Y-Z	0	0	40	20	0	0
54-22	Y-Z	0	0	40	20	0	0
55-22	Y-Z	0	0	40	20	0	0
56-22	Y-Z	0	0	40	20	0	0
57-22	Y-Z	0	0	40	20	0	0
58-22	Y-Z	0	0	40	20	0	0
59-22	Y-Z	0	0	40	20	0	0
60-22	Y-Z	0	0	40	20	0	0
61-22	Y-Z	0	0	40	20	0	0
62-22	Y-Z	0	0	40	20	0	0
63-22	Y-Z	0	0	40	20	0	0
64-22	Y-Z	0	0	40	20	0	0
65-22	Y-Z	0	0	40	20	0	0
66-22	Y-Z	0	0	40	20	0	0
67-22	Y-Z	0	0	40	20	0	0
68-22	Y-Z	0	0	40	20	0	0
69-22	Y-Z	0	0	40	20	0	0
70-22	Y-Z	0	0	40	20	0	0
71-22	Y-Z	0	0	40	20	0	0
72-22	Y-Z	0	0	40	20	0	0
73-22	Y-Z	0	0	40	20	0	0
74-22	Y-Z	0	0	40	20	0	0
75-22	Y-Z	0	0	40	20	0	0
76-22	Y-Z	0	0	40	20	0	0
77-22	Y-Z	0	0	40	20	0	0
78-22	Y-Z	0	0	40	20	0	0
79-22	Y-Z	0	0	40	20	0	0
80-22	Y-Z	0	0	40	20	0	0
81-22	Y-Z	0	0	40	20	0	0
82-22	Y-Z	0	0	40	20	0	0
83-22	Y-Z	0	0	40	20	0	0
84-22	Y-Z	0	0	40	20	0	0
85-22	Y-Z	0	0	40	20	0	0
86-22	Y-Z	0	0	40	20	0	0
87-22	Y-Z	0	0	40	20	0	0
88-22	Y-Z	0	0	40	20	0	0
89-22	Y-Z	0	0	40	20	0	0
90-22	Y-Z	0	0	40	20	0	0
91-22	Y-Z	0	0	40	20	0	0
92-22	Y-Z	0	0	40	20	0	0
93-22	Y-Z	0	0	40	20	0	0
94-22	Y-Z	0	0	40	20	0	0
95-22	Y-Z	0	0	40	20	0	0
96-22	Y-Z	0	0	40	20	0	0
97-22	Y-Z	0	0	40	20	0	0
98-22	Y-Z	0	0	40	20	0	0
99-22	Y-Z	0	0	40	20	0	0
100-22	Y-Z	0	0	40	20	0	0
1-24	Y-PQ	0	0	0	0	40	20
2-24	Y-PQ	0	0	0	0	40	20
3-24	Y-PQ	0	0	0	0	40	20
4-24	Y-PQ	0	0	0	0	40	20
5-24	Y-PQ	0	0	0	0	40	20
6-24	Y-PQ	0	0	0	0	40	20
7-24	Y-PQ	0	0	0	0	40	20
8-24	Y-PQ	0	0	0	0	40	20
9-24	Y-PQ	0	0	0	0	40	20
10-24	Y-PQ	0	0	0	0	40	20
11-24	Y-PQ	0	0	0	0	40	20
